#X,C1_BASE1->TM_Torque(abs)
#Time(sec),Torque(N-m)_Real
2.371227E+00,0.675861
2.371548E+00,0.124537
2.371869E+00,0.124516
2.372190E+00,0.124496
2.372511E+00,0.123710
2.372832E+00,0.123690
2.373153E+00,0.674430
2.373474E+00,0.124418
2.373795E+00,0.124398
2.374116E+00,0.124378
2.374437E+00,0.124358
2.374758E+00,0.123570
2.375079E+00,0.123550
2.375400E+00,0.672761
2.375721E+00,0.124277
2.376042E+00,0.124257
2.376363E+00,0.124236
2.376684E+00,0.123448
2.377005E+00,0.671569
2.377326E+00,0.123408
2.377647E+00,0.123389
2.377968E+00,0.123369
2.378289E+00,0.670614
2.378610E+00,0.124097
2.378931E+00,0.124076
2.379252E+00,0.123287
2.379573E+00,0.123267
2.379894E+00,0.123246
2.380215E+00,0.123226
2.380536E+00,0.123205
2.380857E+00,0.123185
2.381178E+00,0.668468
2.381499E+00,0.123913
2.381820E+00,0.123893
2.382141E+00,0.123875
2.382462E+00,0.123854
2.382783E+00,0.123834
2.383104E+00,0.123814
2.383425E+00,0.123793
2.383746E+00,0.123773
2.384067E+00,0.123752
2.384388E+00,0.123732
2.384709E+00,0.123711
2.385030E+00,0.123691
2.385351E+00,0.122899
2.385672E+00,0.665129
2.385993E+00,0.123629
2.386314E+00,0.123609
2.386635E+00,0.123590
2.386956E+00,0.122798
2.387277E+00,0.663936
2.387598E+00,0.123529
2.387919E+00,0.123508
2.388240E+00,0.122715
2.388561E+00,0.662982
2.388882E+00,0.123446
2.389203E+00,0.123426
2.389524E+00,0.123405
2.389845E+00,0.123384
2.390166E+00,0.123364
2.390487E+00,0.123343
2.390808E+00,0.123322
2.391129E+00,0.123304
2.391450E+00,0.123283
2.391771E+00,0.123262
2.392092E+00,0.122468
2.392413E+00,0.660119
2.392734E+00,0.123200
2.393055E+00,0.123180
2.393376E+00,0.123159
2.393697E+00,0.123138
2.394018E+00,0.123117
2.394339E+00,0.123097
2.394660E+00,0.122301
2.394981E+00,0.658211
2.395302E+00,0.123034
2.395623E+00,0.123016
2.395944E+00,0.122995
2.396265E+00,0.122974
2.396586E+00,0.122953
2.396907E+00,0.122156
2.397228E+00,0.656541
2.397549E+00,0.122890
2.397870E+00,0.122870
2.398191E+00,0.122849
2.398512E+00,0.122828
2.398833E+00,0.122807
2.399154E+00,0.122786
2.399475E+00,0.121988
2.399796E+00,0.654632
2.400117E+00,0.122725
2.400438E+00,0.122704
2.400759E+00,0.121906
2.401080E+00,0.653677
2.401401E+00,0.121864
2.401722E+00,0.653200
2.402043E+00,0.122599
2.402364E+00,0.122578
2.402685E+00,0.122557
2.403006E+00,0.122536
2.403327E+00,0.122515
2.403648E+00,0.122494
2.403969E+00,0.122473
2.404290E+00,0.122452
2.404611E+00,0.122433
2.404932E+00,0.122412
2.405253E+00,0.122391
2.405574E+00,0.121590
2.405895E+00,0.121569
2.406216E+00,0.649859
2.406537E+00,0.122306
2.406858E+00,0.122285
2.407179E+00,0.122264
2.407500E+00,0.122243
2.407821E+00,0.121441
2.408142E+00,0.648427
2.408463E+00,0.122179
2.408784E+00,0.122158
2.409105E+00,0.121358
2.409426E+00,0.647472
2.409747E+00,0.121315
2.410068E+00,0.121294
2.410389E+00,0.646756
2.410710E+00,0.121251
2.411031E+00,0.121230
2.411352E+00,0.121208
2.411673E+00,0.121187
2.411994E+00,0.121165
2.412315E+00,0.121144
2.412636E+00,0.645085
2.412957E+00,0.121883
2.413278E+00,0.121862
2.413599E+00,0.121843
2.413920E+00,0.121039
2.414241E+00,0.121017
2.414562E+00,0.643653
2.414883E+00,0.121757
2.415204E+00,0.120952
2.415525E+00,0.120931
2.415846E+00,0.120909
2.416167E+00,0.642459
2.416488E+00,0.121650
2.416809E+00,0.120844
2.417130E+00,0.641742
2.417451E+00,0.121586
2.417772E+00,0.121564
2.418093E+00,0.121545
2.418414E+00,0.121524
2.418735E+00,0.120717
2.419056E+00,0.640310
2.419377E+00,0.121459
2.419698E+00,0.121437
2.420019E+00,0.121416
2.420340E+00,0.121394
2.420661E+00,0.121373
2.420982E+00,0.121351
2.421303E+00,0.121329
2.421624E+00,0.121308
2.421945E+00,0.120500
2.422266E+00,0.637922
2.422587E+00,0.121245
2.422908E+00,0.121224
2.423229E+00,0.120415
2.423550E+00,0.120393
2.423871E+00,0.636728
2.424192E+00,0.121137
2.424513E+00,0.121115
2.424834E+00,0.121093
2.425155E+00,0.121072
2.425476E+00,0.121050
2.425797E+00,0.121028
2.426118E+00,0.121006
2.426439E+00,0.120985
2.426760E+00,0.120174
2.427081E+00,0.120155
2.427402E+00,0.634100
2.427723E+00,0.120900
2.428044E+00,0.120878
2.428365E+00,0.120067
2.428686E+00,0.633145
2.429007E+00,0.120023
2.429328E+00,0.632667
2.429649E+00,0.632578
2.429970E+00,0.120117
2.430291E+00,0.120095
2.430612E+00,0.120073
2.430933E+00,0.120051
2.431254E+00,0.119868
2.431575E+00,0.850524
2.431896E+00,0.119987
2.432217E+00,0.119965
2.432538E+00,0.119942
2.432859E+00,0.119920
2.433180E+00,0.119898
2.433501E+00,0.119876
2.433822E+00,0.119853
2.434143E+00,0.119831
2.434464E+00,0.119809
2.434785E+00,0.119787
2.435106E+00,0.119764
2.435427E+00,0.119742
2.435748E+00,0.119720
2.436069E+00,0.119700
2.436390E+00,0.119678
2.436711E+00,0.119655
2.437032E+00,0.119633
2.437353E+00,0.119611
2.437674E+00,0.119588
2.437995E+00,0.119566
2.438316E+00,0.119543
2.438637E+00,0.119521
2.438958E+00,0.119499
2.439279E+00,0.119476
2.439600E+00,0.119454
2.439921E+00,0.119431
2.440242E+00,0.119409
2.440563E+00,0.119389
2.440884E+00,0.119366
2.441205E+00,0.119343
2.441526E+00,0.623586
2.441847E+00,0.119299
2.442168E+00,0.119276
2.442489E+00,0.119254
2.442810E+00,0.119231
2.443131E+00,0.119209
2.443452E+00,0.119186
2.443773E+00,0.119007
2.444094E+00,0.839127
2.444415E+00,0.119118
2.444736E+00,0.118939
2.445057E+00,0.838268
2.445378E+00,0.119053
2.445699E+00,0.119031
2.446020E+00,0.119008
2.446341E+00,0.118985
2.446662E+00,0.118963
2.446983E+00,0.118940
2.447304E+00,0.118917
2.447625E+00,0.118739
2.447946E+00,0.835620
2.448267E+00,0.118849
2.448588E+00,0.118671
2.448909E+00,0.834737
2.449230E+00,0.118781
2.449551E+00,0.118761
2.449872E+00,0.118738
2.450193E+00,0.118715
2.450514E+00,0.118692
2.450835E+00,0.118670
2.451156E+00,0.118647
2.451477E+00,0.118624
2.451798E+00,0.118601
2.452119E+00,0.118578
2.452440E+00,0.118555
2.452761E+00,0.118533
2.453082E+00,0.118510
2.453403E+00,0.118487
2.453724E+00,0.118464
2.454045E+00,0.118444
2.454366E+00,0.118421
2.454687E+00,0.118244
2.455008E+00,0.829184
2.455329E+00,0.118352
2.455650E+00,0.118329
2.455971E+00,0.118306
2.456292E+00,0.118283
2.456613E+00,0.118260
2.456934E+00,0.118237
2.457255E+00,0.118214
2.457576E+00,0.118191
2.457897E+00,0.118168
2.458218E+00,0.117992
2.458539E+00,0.825960
2.458860E+00,0.118102
2.459181E+00,0.118079
2.459502E+00,0.118055
2.459823E+00,0.118032
2.460144E+00,0.118009
2.460465E+00,0.117986
2.460786E+00,0.117963
2.461107E+00,0.117940
2.461428E+00,0.117917
2.461749E+00,0.117894
2.462070E+00,0.117870
2.462391E+00,0.117847
2.462712E+00,0.117824
2.463033E+00,0.117804
2.463354E+00,0.117780
2.463675E+00,0.117757
2.463996E+00,0.117734
2.464317E+00,0.117711
2.464638E+00,0.117687
2.464959E+00,0.117664
2.465280E+00,0.117641
2.465601E+00,0.117618
2.465922E+00,0.117594
2.466243E+00,0.117571
2.466564E+00,0.117548
2.466885E+00,0.117373
2.467206E+00,0.817997
2.467527E+00,0.117480
2.467848E+00,0.117457
2.468169E+00,0.117434
2.468490E+00,0.117410
2.468811E+00,0.117387
2.469132E+00,0.117363
2.469453E+00,0.117340
2.469774E+00,0.117317
2.470095E+00,0.117293
2.470416E+00,0.117270
2.470737E+00,0.117246
2.471058E+00,0.117223
2.471379E+00,0.117199
2.471700E+00,0.117176
2.472021E+00,0.117155
2.472342E+00,0.117132
2.472663E+00,0.117108
2.472984E+00,0.117085
2.473305E+00,0.117061
2.473626E+00,0.117038
2.473947E+00,0.117014
2.474268E+00,0.116990
2.474589E+00,0.116967
2.474910E+00,0.116943
2.475231E+00,0.116920
2.475552E+00,0.116896
2.475873E+00,0.116872
2.476194E+00,0.116849
2.476515E+00,0.116828
2.476836E+00,0.116804
2.477157E+00,0.116781
2.477478E+00,0.116757
2.477799E+00,0.116733
2.478120E+00,0.116709
2.478441E+00,0.116686
2.478762E+00,0.116662
2.479083E+00,0.116638
2.479404E+00,0.116615
2.479725E+00,0.116591
2.480046E+00,0.116567
2.480367E+00,0.116543
2.480688E+00,0.116519
2.481009E+00,0.116499
2.481330E+00,0.116475
2.481651E+00,0.116451
2.481972E+00,0.116427
2.482293E+00,0.116403
2.482614E+00,0.116379
2.482935E+00,0.116356
2.483256E+00,0.116332
2.483577E+00,0.116308
2.483898E+00,0.116284
2.484219E+00,0.116260
2.484540E+00,0.116236
2.484861E+00,0.116212
2.485182E+00,0.116188
2.485503E+00,0.116167
2.485824E+00,0.116143
2.486145E+00,0.116119
2.486466E+00,0.116095
2.486787E+00,0.116071
2.487108E+00,0.116047
2.487429E+00,0.116023
2.487750E+00,0.115999
2.488071E+00,0.115975
2.488392E+00,0.115951
2.488713E+00,0.115927
2.489034E+00,0.115903
2.489355E+00,0.115879
2.489676E+00,0.115855
2.489997E+00,0.115834
2.490318E+00,0.115810
2.490639E+00,0.115785
2.490960E+00,0.115761
2.491281E+00,0.115737
2.491602E+00,0.115713
2.491923E+00,0.115689
2.492244E+00,0.115665
2.492565E+00,0.115640
2.492886E+00,0.115616
2.493207E+00,0.115592
2.493528E+00,0.115568
2.493849E+00,0.115543
2.494170E+00,0.115519
2.494491E+00,0.115498
2.494812E+00,0.115474
2.495133E+00,0.115450
2.495454E+00,0.115425
2.495775E+00,0.115401
2.496096E+00,0.115377
2.496417E+00,0.115352
2.496738E+00,0.115328
2.497059E+00,0.115304
2.497380E+00,0.115279
2.497701E+00,0.115255
2.498022E+00,0.115230
2.498343E+00,0.115206
2.498664E+00,0.115182
2.498985E+00,0.115160
2.499306E+00,0.115136
2.499627E+00,0.115112
2.499948E+00,0.114944
2.500269E+00,0.787502
2.500590E+00,0.115038
2.500911E+00,0.115014
2.501232E+00,0.114989
2.501553E+00,0.114965
2.501874E+00,0.114940
2.502195E+00,0.114916
2.502516E+00,0.114891
2.502837E+00,0.114866
2.503158E+00,0.114845
2.503479E+00,0.114820
2.503800E+00,0.114796
2.504121E+00,0.114771
2.504442E+00,0.114747
2.504763E+00,0.114722
2.505084E+00,0.114556
2.505405E+00,0.782723
2.505726E+00,0.114648
2.506047E+00,0.114623
2.506368E+00,0.114599
2.506689E+00,0.114574
2.507010E+00,0.114549
2.507331E+00,0.114528
2.507652E+00,0.114503
2.507973E+00,0.114478
2.508294E+00,0.114453
2.508615E+00,0.114429
2.508936E+00,0.114404
2.509257E+00,0.114379
2.509578E+00,0.114354
2.509899E+00,0.114330
2.510220E+00,0.114305
2.510541E+00,0.114280
2.510862E+00,0.114255
2.511183E+00,0.114230
2.511504E+00,0.114209
2.511825E+00,0.114184
2.512146E+00,0.114159
2.512467E+00,0.114134
2.512788E+00,0.114109
2.513109E+00,0.114084
2.513430E+00,0.114059
2.513751E+00,0.114034
2.514072E+00,0.114009
2.514393E+00,0.113984
2.514714E+00,0.113959
2.515035E+00,0.113934
2.515356E+00,0.113909
2.515677E+00,0.113888
2.515998E+00,0.113863
2.516319E+00,0.113838
2.516640E+00,0.113812
2.516961E+00,0.113787
2.517282E+00,0.113762
2.517603E+00,0.113737
2.517924E+00,0.113712
2.518245E+00,0.113687
2.518566E+00,0.113662
2.518887E+00,0.113637
2.519208E+00,0.113612
2.519529E+00,0.113587
2.519850E+00,0.113565
2.520171E+00,0.113540
2.520492E+00,0.113514
2.520813E+00,0.113489
2.521134E+00,0.113464
2.521455E+00,0.113439
2.521776E+00,0.113414
2.522097E+00,0.113388
2.522418E+00,0.113363
2.522739E+00,0.113338
2.523060E+00,0.113313
2.523381E+00,0.113287
2.523702E+00,0.113262
2.524023E+00,0.113103
2.524344E+00,0.765056
2.524665E+00,0.113189
2.524986E+00,0.113164
2.525307E+00,0.113139
2.525628E+00,0.113113
2.525949E+00,0.113088
2.526270E+00,0.113063
2.526591E+00,0.113037
2.526912E+00,0.113012
2.527233E+00,0.112986
2.527554E+00,0.112961
2.527875E+00,0.112936
2.528196E+00,0.112914
2.528517E+00,0.112888
2.528838E+00,0.112863
2.529159E+00,0.112837
2.529480E+00,0.112812
2.529801E+00,0.112786
2.530122E+00,0.112761
2.530443E+00,0.112599
2.530764E+00,0.759015
2.531085E+00,0.112684
2.531406E+00,0.112658
2.531727E+00,0.112633
2.532048E+00,0.112607
2.532369E+00,0.112585
2.532690E+00,0.112560
2.533011E+00,0.112534
2.533332E+00,0.112508
2.533653E+00,0.112483
2.533974E+00,0.112457
2.534295E+00,0.112431
2.534616E+00,0.112406
2.534937E+00,0.112380
2.535258E+00,0.112220
2.535579E+00,0.754481
2.535900E+00,0.112303
2.536221E+00,0.112277
2.536542E+00,0.112255
2.536863E+00,0.112229
2.537184E+00,0.112203
2.537505E+00,0.112177
2.537826E+00,0.112152
2.538147E+00,0.112126
2.538468E+00,0.112100
2.538789E+00,0.112074
2.539110E+00,0.112048
2.539431E+00,0.112022
2.539752E+00,0.111997
2.540073E+00,0.111971
2.540394E+00,0.111945
2.540715E+00,0.111923
2.541036E+00,0.111897
2.541357E+00,0.111871
2.541678E+00,0.111845
2.541999E+00,0.111819
2.542320E+00,0.111793
2.542641E+00,0.111767
2.542962E+00,0.111741
2.543283E+00,0.111715
2.543604E+00,0.111689
2.543925E+00,0.111663
2.544246E+00,0.111637
2.544567E+00,0.111606
2.544888E+00,0.546282
2.545209E+00,0.111562
2.545530E+00,0.111536
2.545851E+00,0.111510
2.546172E+00,0.111484
2.546493E+00,0.111458
2.546814E+00,0.111300
2.547135E+00,0.743581
2.547456E+00,0.111380
2.547777E+00,0.111353
2.548098E+00,0.111327
2.548419E+00,0.111301
2.548740E+00,0.111275
2.549061E+00,0.111253
2.549382E+00,0.111226
2.549703E+00,0.111200
2.550024E+00,0.111174
2.550345E+00,0.111148
2.550666E+00,0.111121
2.550987E+00,0.110964
2.551308E+00,0.739629
2.551629E+00,0.111042
2.551950E+00,0.110885
2.552271E+00,0.738708
2.552592E+00,0.110963
2.552913E+00,0.110937
2.553234E+00,0.110784
2.553555E+00,0.737514
2.553876E+00,0.110862
2.554197E+00,0.110835
2.554518E+00,0.110809
2.554839E+00,0.110783
2.555160E+00,0.110756
2.555481E+00,0.110730
2.555802E+00,0.110703
2.556123E+00,0.110677
2.556444E+00,0.110650
2.556765E+00,0.110624
2.557086E+00,0.110597
2.557407E+00,0.110575
2.557728E+00,0.110548
2.558049E+00,0.110522
2.558370E+00,0.110495
2.558691E+00,0.110469
2.559012E+00,0.110442
2.559333E+00,0.110415
2.559654E+00,0.110389
2.559975E+00,0.110362
2.560296E+00,0.110336
2.560617E+00,0.110309
2.560938E+00,0.110282
2.561259E+00,0.110256
2.561580E+00,0.110233
2.561901E+00,0.110206
2.562222E+00,0.110180
2.562543E+00,0.110153
2.562864E+00,0.110126
2.563185E+00,0.110099
2.563506E+00,0.110073
2.563827E+00,0.110046
2.564148E+00,0.110019
2.564469E+00,0.109992
2.564790E+00,0.109966
2.565111E+00,0.109939
2.565432E+00,0.109912
2.565753E+00,0.109889
2.566074E+00,0.109862
2.566395E+00,0.109836
2.566716E+00,0.109809
2.567037E+00,0.109782
2.567358E+00,0.109755
2.567679E+00,0.109728
2.568000E+00,0.109701
2.568321E+00,0.109674
2.568642E+00,0.109647
2.568963E+00,0.109620
2.569284E+00,0.109593
2.569605E+00,0.109439
2.569926E+00,0.721925
2.570247E+00,0.109517
2.570568E+00,0.109490
2.570889E+00,0.109463
2.571210E+00,0.109436
2.571531E+00,0.109408
2.571852E+00,0.109381
2.572173E+00,0.109354
2.572494E+00,0.109327
2.572815E+00,0.109300
2.573136E+00,0.109273
2.573457E+00,0.109246
2.573778E+00,0.109219
2.574099E+00,0.109196
2.574420E+00,0.109169
2.574741E+00,0.109142
2.575062E+00,0.109114
2.575383E+00,0.109087
2.575704E+00,0.109060
2.576025E+00,0.109033
2.576346E+00,0.109006
2.576667E+00,0.108978
2.576988E+00,0.108951
2.577309E+00,0.108924
2.577630E+00,0.108897
2.577951E+00,0.108869
2.578272E+00,0.108846
2.578593E+00,0.108819
2.578914E+00,0.108792
2.579235E+00,0.108764
2.579556E+00,0.108737
2.579877E+00,0.108703
2.580198E+00,0.519657
2.580519E+00,0.108655
2.580840E+00,0.108628
2.581161E+00,0.108600
2.581482E+00,0.108573
2.581803E+00,0.108545
2.582124E+00,0.108518
2.582445E+00,0.108495
2.582766E+00,0.108467
2.583087E+00,0.108440
2.583408E+00,0.108412
2.583729E+00,0.108385
2.584050E+00,0.108357
2.584371E+00,0.108330
2.584692E+00,0.108302
2.585013E+00,0.108275
2.585334E+00,0.108247
2.585655E+00,0.108220
2.585976E+00,0.108192
2.586297E+00,0.108164
2.586618E+00,0.108141
2.586939E+00,0.108114
2.587260E+00,0.108086
2.587581E+00,0.108058
2.587902E+00,0.108031
2.588223E+00,0.108003
2.588544E+00,0.107975
2.588865E+00,0.107948
2.589186E+00,0.107920
2.589507E+00,0.107892
2.589828E+00,0.107864
2.590149E+00,0.107837
2.590470E+00,0.107801
2.590791E+00,0.511642
2.591112E+00,0.107758
2.591433E+00,0.107730
2.591754E+00,0.107579
2.592075E+00,0.700624
2.592396E+00,0.107647
2.592717E+00,0.107619
2.593038E+00,0.107591
2.593359E+00,0.107563
2.593680E+00,0.107535
2.594001E+00,0.107507
2.594322E+00,0.107479
2.594643E+00,0.107329
2.594964E+00,0.697844
2.595285E+00,0.107400
2.595606E+00,0.107372
2.595927E+00,0.107344
2.596248E+00,0.107316
2.596569E+00,0.107288
2.596890E+00,0.107260
2.597211E+00,0.107232
2.597532E+00,0.107204
2.597853E+00,0.107176
2.598174E+00,0.107148
2.598495E+00,0.107120
2.598816E+00,0.107092
2.599137E+00,0.107069
2.599458E+00,0.107041
2.599779E+00,0.107012
2.600100E+00,0.106976
2.600421E+00,0.504340
2.600742E+00,0.106928
2.601063E+00,0.106900
2.601384E+00,0.106750
2.601705E+00,0.691280
2.602026E+00,0.106815
2.602347E+00,0.106787
2.602668E+00,0.106759
2.602989E+00,0.106730
2.603310E+00,0.106707
2.603631E+00,0.106679
2.603952E+00,0.106651
2.604273E+00,0.106622
2.604594E+00,0.106594
2.604915E+00,0.106566
2.605236E+00,0.106537
2.605557E+00,0.106509
2.605878E+00,0.106480
2.606199E+00,0.106452
2.606520E+00,0.106424
2.606841E+00,0.106275
2.607162E+00,0.106246
2.607483E+00,0.685688
2.607804E+00,0.106315
2.608125E+00,0.106287
2.608446E+00,0.106138
2.608767E+00,0.684422
2.609088E+00,0.106201
2.609409E+00,0.106173
2.609730E+00,0.106144
2.610051E+00,0.106116
2.610372E+00,0.106087
2.610693E+00,0.106058
2.611014E+00,0.106030
2.611335E+00,0.106006
2.611656E+00,0.105858
2.611977E+00,0.105829
2.612298E+00,0.680981
2.612619E+00,0.105892
2.612940E+00,0.105863
2.613261E+00,0.105834
2.613582E+00,0.105806
2.613903E+00,0.105777
2.614224E+00,0.105748
2.614545E+00,0.105720
2.614866E+00,0.105691
2.615187E+00,0.105667
2.615508E+00,0.105638
2.615829E+00,0.105609
2.616150E+00,0.105462
2.616471E+00,0.676896
2.616792E+00,0.105523
2.617113E+00,0.105494
2.617434E+00,0.105465
2.617755E+00,0.105437
2.618076E+00,0.105408
2.618397E+00,0.105379
2.618718E+00,0.105350
2.619039E+00,0.105207
2.619360E+00,0.674078
2.619681E+00,0.105268
2.620002E+00,0.105239
2.620323E+00,0.105210
2.620644E+00,0.105181
2.620965E+00,0.105152
2.621286E+00,0.105123
2.621607E+00,0.105094
2.621928E+00,0.105065
2.622249E+00,0.105036
2.622570E+00,0.105007
2.622891E+00,0.104983
2.623212E+00,0.104954
2.623533E+00,0.104925
2.623854E+00,0.104896
2.624175E+00,0.104867
2.624496E+00,0.104838
2.624817E+00,0.104809
2.625138E+00,0.104780
2.625459E+00,0.104750
2.625780E+00,0.104721
2.626101E+00,0.104692
2.626422E+00,0.104663
2.626743E+00,0.104639
2.627064E+00,0.104610
2.627385E+00,0.104580
2.627706E+00,0.104551
2.628027E+00,0.104522
2.628348E+00,0.104493
2.628669E+00,0.104463
2.628990E+00,0.104434
2.629311E+00,0.104405
2.629632E+00,0.104375
2.629953E+00,0.104346
2.630274E+00,0.104317
2.630595E+00,0.104293
2.630916E+00,0.104263
2.631237E+00,0.104234
2.631558E+00,0.104204
2.631879E+00,0.104175
2.632200E+00,0.104146
2.632521E+00,0.104116
2.632842E+00,0.104087
2.633163E+00,0.104057
2.633484E+00,0.104028
2.633805E+00,0.103998
2.634126E+00,0.103969
2.634447E+00,0.103945
2.634768E+00,0.103915
2.635089E+00,0.103886
2.635410E+00,0.103856
2.635731E+00,0.103826
2.636052E+00,0.103797
2.636373E+00,0.103767
2.636694E+00,0.103738
2.637015E+00,0.103708
2.637336E+00,0.103678
2.637657E+00,0.103649
2.637978E+00,0.103619
2.638299E+00,0.103595
2.638620E+00,0.103565
2.638941E+00,0.103535
2.639262E+00,0.103506
2.639583E+00,0.103476
2.639904E+00,0.103446
2.640225E+00,0.103416
2.640546E+00,0.103387
2.640867E+00,0.103357
2.641188E+00,0.103327
2.641509E+00,0.103297
2.641830E+00,0.103152
2.642151E+00,0.651593
2.642472E+00,0.103213
2.642793E+00,0.103183
2.643114E+00,0.103154
2.643435E+00,0.103124
2.643756E+00,0.103094
2.644077E+00,0.103064
2.644398E+00,0.103034
2.644719E+00,0.103004
2.645040E+00,0.102974
2.645361E+00,0.102944
2.645682E+00,0.102914
2.646003E+00,0.102890
2.646324E+00,0.102860
2.646645E+00,0.102830
2.646966E+00,0.102800
2.647287E+00,0.102770
2.647608E+00,0.102740
2.647929E+00,0.102710
2.648250E+00,0.102679
2.648571E+00,0.102649
2.648892E+00,0.102619
2.649213E+00,0.102589
2.649534E+00,0.102559
2.649855E+00,0.102535
2.650176E+00,0.102504
2.650497E+00,0.102474
2.650818E+00,0.102444
2.651139E+00,0.102414
2.651460E+00,0.102384
2.651781E+00,0.102353
2.652102E+00,0.102323
2.652423E+00,0.102293
2.652744E+00,0.102263
2.653065E+00,0.102232
2.653386E+00,0.102202
2.653707E+00,0.102178
2.654028E+00,0.102147
2.654349E+00,0.102117
2.654670E+00,0.102087
2.654991E+00,0.102056
2.655312E+00,0.102026
2.655633E+00,0.101995
2.655954E+00,0.101965
2.656275E+00,0.101935
2.656596E+00,0.101904
2.656917E+00,0.101874
2.657238E+00,0.101843
2.657559E+00,0.101819
2.657880E+00,0.101788
2.658201E+00,0.101758
2.658522E+00,0.101727
2.658843E+00,0.101697
2.659164E+00,0.101666
2.659485E+00,0.101636
2.659806E+00,0.101605
2.660127E+00,0.101574
2.660448E+00,0.101544
2.660769E+00,0.101513
2.661090E+00,0.101482
2.661411E+00,0.101458
2.661732E+00,0.101427
2.662053E+00,0.101397
2.662374E+00,0.101366
2.662695E+00,0.101335
2.663016E+00,0.101305
2.663337E+00,0.101274
2.663658E+00,0.101243
2.663979E+00,0.101212
2.664300E+00,0.101182
2.664621E+00,0.101151
2.664942E+00,0.101120
2.665263E+00,0.101095
2.665584E+00,0.101065
2.665905E+00,0.101034
2.666226E+00,0.101003
2.666547E+00,0.100972
2.666868E+00,0.100941
2.667189E+00,0.100910
2.667510E+00,0.100879
2.667831E+00,0.100848
2.668152E+00,0.100818
2.668473E+00,0.100787
2.668794E+00,0.100756
2.669115E+00,0.100731
2.669436E+00,0.100700
2.669757E+00,0.100557
2.670078E+00,0.100526
2.670399E+00,0.623276
2.670720E+00,0.100576
2.671041E+00,0.100545
2.671362E+00,0.100514
2.671683E+00,0.100483
2.672004E+00,0.100452
2.672325E+00,0.100421
2.672646E+00,0.100389
2.672967E+00,0.100365
2.673288E+00,0.100334
2.673609E+00,0.100302
2.673930E+00,0.100271
2.674251E+00,0.100240
2.674572E+00,0.100209
2.674893E+00,0.100178
2.675214E+00,0.100146
2.675535E+00,0.100115
2.675856E+00,0.100084
2.676177E+00,0.100053
2.676498E+00,0.100021
2.676819E+00,0.099997
2.677140E+00,0.099965
2.677461E+00,0.099934
2.677782E+00,0.099903
2.678103E+00,0.099871
2.678424E+00,0.099840
2.678745E+00,0.099809
2.679066E+00,0.099777
2.679387E+00,0.099746
2.679708E+00,0.099714
2.680029E+00,0.099683
2.680350E+00,0.099651
2.680671E+00,0.099627
2.680992E+00,0.099595
2.681313E+00,0.099564
2.681634E+00,0.099532
2.681955E+00,0.099501
2.682276E+00,0.099469
2.682597E+00,0.099438
2.682918E+00,0.099406
2.683239E+00,0.099374
2.683560E+00,0.099343
2.683881E+00,0.099311
2.684202E+00,0.099279
2.684523E+00,0.099255
2.684844E+00,0.099223
2.685165E+00,0.099191
2.685486E+00,0.099160
2.685807E+00,0.099128
2.686128E+00,0.099096
2.686449E+00,0.099065
2.686770E+00,0.099033
2.687091E+00,0.099001
2.687412E+00,0.098969
2.687733E+00,0.098938
2.688054E+00,0.098906
2.688375E+00,0.098881
2.688696E+00,0.098849
2.689017E+00,0.098817
2.689338E+00,0.098785
2.689659E+00,0.098754
2.689980E+00,0.098722
2.690301E+00,0.098690
2.690622E+00,0.098658
2.690943E+00,0.098516
2.691264E+00,0.602016
2.691585E+00,0.098562
2.691906E+00,0.098530
2.692227E+00,0.098505
2.692548E+00,0.098473
2.692869E+00,0.098441
2.693190E+00,0.098409
2.693511E+00,0.098377
2.693832E+00,0.098345
2.694153E+00,0.098313
2.694474E+00,0.098281
2.694795E+00,0.098249
2.695116E+00,0.098217
2.695437E+00,0.098185
2.695758E+00,0.098152
2.696079E+00,0.098128
2.696400E+00,0.098096
2.696721E+00,0.098063
2.697042E+00,0.098031
2.697363E+00,0.097999
2.697684E+00,0.097967
2.698005E+00,0.097934
2.698326E+00,0.097902
2.698647E+00,0.097870
2.698968E+00,0.097838
2.699289E+00,0.097805
2.699610E+00,0.097773
2.699931E+00,0.097748
2.700252E+00,0.097716
2.700573E+00,0.097684
2.700894E+00,0.097651
2.701215E+00,0.097619
2.701536E+00,0.097586
2.701857E+00,0.097554
2.702178E+00,0.097521
2.702499E+00,0.097381
2.702820E+00,0.590127
2.703141E+00,0.097424
2.703462E+00,0.097392
2.703783E+00,0.097258
2.704104E+00,0.588850
2.704425E+00,0.097302
2.704746E+00,0.097269
2.705067E+00,0.097237
2.705388E+00,0.097204
2.705709E+00,0.097063
2.706030E+00,0.586820
2.706351E+00,0.097106
2.706672E+00,0.097074
2.706993E+00,0.097041
2.707314E+00,0.097008
2.707635E+00,0.096983
2.707956E+00,0.096951
2.708277E+00,0.096918
2.708598E+00,0.096885
2.708919E+00,0.096853
2.709240E+00,0.096820
2.709561E+00,0.096787
2.709882E+00,0.096754
2.710203E+00,0.096721
2.710524E+00,0.096689
2.710845E+00,0.096656
2.711166E+00,0.096630
2.711487E+00,0.096597
2.711808E+00,0.096565
2.712129E+00,0.096532
2.712450E+00,0.096499
2.712771E+00,0.096466
2.713092E+00,0.096433
2.713413E+00,0.096400
2.713734E+00,0.096367
2.714055E+00,0.096334
2.714376E+00,0.096301
2.714697E+00,0.096276
2.715018E+00,0.096243
2.715339E+00,0.096209
